epoch,train/loss_classifier,train/loss_box_reg,train/loss_objectness,train/loss_rpn_box_reg,train/loss,_epoch_seconds,val/loss,mAP@0.5,mAP@0.5:0.95,Precision,Recall,lr,time/epoch_seconds,memory/peak_mb
24,0.07323978468775749,0.19832388870418072,0.0023589860597894585,0.01810108349309303,0.292023747228086,29.754721879959106,0.2555756660294719,0.9680852293968201,0.6786642670631409,0.4220810942843185,0.930032292787944,8.750555348152302e-05,29.754721879959106,20129.58642578125
25,0.07290799263864756,0.1845393031835556,0.002071440849249484,0.015629184810677543,0.2751479232683778,21.309549570083618,0.24693453822022082,0.9752625226974487,0.6670994162559509,0.3961218836565097,0.9235737351991389,8.644843137107061e-05,21.309549570083618,18734.8173828125
26,0.07068406976759434,0.18078727554529905,0.0014289296850620303,0.01437352882931009,0.26727380882948637,27.98173499107361,0.24410328469264186,0.9721238613128662,0.6681055426597595,0.4069264069264069,0.9106566200215285,8.53553390593274e-05,27.98173499107361,19202.744140625
27,0.06479080580174923,0.16800254164263606,0.0013852970350853866,0.015366947802249342,0.24954559560865164,24.06459093093872,0.230993120809444,0.9800900220870972,0.6902385354042053,0.44599483204134366,0.9289558665231432,8.422735529643446e-05,24.06459093093872,20132.08984375
28,0.06276048836298287,0.16278458666056395,0.0018487741708668182,0.01599891178193502,0.24339276365935802,21.59821057319641,0.22716179390408797,0.9757894277572632,0.7027508020401001,0.46769887880405764,0.9429494079655544,8.306559326618262e-05,21.59821057319641,18732.23046875
29,0.06029430963099003,0.15547379106283188,0.0012178107790532522,0.01678351845475845,0.2337694289162755,15.663614273071289,0.22974809250121275,0.984032928943634,0.6999032497406006,0.5347012673506337,0.9537136706135629,8.187119948743451e-05,15.663614273071289,18279.701171875
30,0.058948254911229014,0.15952770179137588,0.0014285107672549202,0.018388562893960625,0.23829303495585918,22.278348684310913,0.23326575902260238,0.974761962890625,0.7257168292999268,0.481663929939792,0.9472551130247578,8.064535268264886e-05,22.278348684310913,18733.5126953125
31,0.05514531908556819,0.14790000207722187,0.0010130461305379868,0.01319204067112878,0.2172504086047411,21.818337202072144,0.2072067536355462,0.9781467318534851,0.7423512935638428,0.5177935943060499,0.9397201291711518,7.93892626146237e-05,21.818337202072144,18735.80419921875
32,0.05660209199413657,0.15378518030047417,0.0012352778549029608,0.011462604539701715,0.22308515291661024,23.215519189834595,0.19888336786971195,0.9794734120368958,0.7306033968925476,0.4889502762430939,0.9526372443487621,7.810416889260657e-05,23.215519189834595,20132.8349609375
33,0.05383406300097704,0.13851655973121524,0.0012293201361899264,0.010793822846608236,0.20437376759946346,17.952254056930542,0.1978971501089415,0.9828336834907532,0.735121488571167,0.5592686002522068,0.9547900968783638,7.679133974894987e-05,17.952254056930542,18280.4013671875
34,0.052322122966870666,0.13559775473549962,0.0012397351229083142,0.013424402888631448,0.2025840124115348,16.96174120903015,0.19568731397157535,0.9824036359786987,0.7305834889411926,0.5168213457076566,0.9590958019375673,7.545207078751861e-05,16.96174120903015,18278.65283203125
35,0.053102873265743256,0.13649854063987732,0.0017498851957498118,0.016048131787101738,0.20739943208172917,23.265950679779053,0.20013925634422236,0.9806045293807983,0.7391610145568848,0.5530586766541823,0.9537136706135629,7.40876837050858e-05,23.265950679779053,20129.59326171875
36,0.05233021546155214,0.13833594229072332,0.0014573904791177483,0.015758549838210456,0.2078820955939591,15.768356323242188,0.20714175806278945,0.9819628000259399,0.7185768485069275,0.5841519318925998,0.9601722282023681,7.269952498697738e-05,15.768356323242188,18280.35009765625
37,0.0516485720872879,0.14468738995492458,0.001016533990878088,0.01335777499480173,0.21071027405560017,27.326895236968994,0.19442594054271467,0.9774914383888245,0.727128803730011,0.49211711711711714,0.9407965554359526,7.128896457825368e-05,27.326895236968994,19200.1015625
38,0.05092096817679703,0.12565560778602958,0.001682608350620285,0.010560183553025126,0.18881936743855476,16.306986093521118,0.17428506741989125,0.9785820245742798,0.7610317468643188,0.6282140375260598,0.9730893433799784,6.985739453173907e-05,16.306986093521118,18280.01025390625
39,0.046220510033890605,0.11976559041067958,0.0009704096246423433,0.009204189278534614,0.17616070015355945,22.996822834014893,0.1634935072991226,0.9819421768188477,0.7670854926109314,0.5887360838244925,0.9677072120559742,6.840622763423395e-05,22.996822834014893,20135.10986328125
40,0.046797486138530076,0.118925625924021,0.001149768981122179,0.009175048558972776,0.1760479286313057,27.844041347503662,0.1674122771874238,0.9797136783599854,0.7712482810020447,0.6258741258741258,0.9634015069967707,6.693689601226463e-05,27.844041347503662,19200.1748046875
41,0.044612571597099304,0.1132958042435348,0.001172072585177375,0.009104682161705568,0.168185128364712,22.303588151931763,0.1610530834950623,0.9768557548522949,0.7801167964935303,0.6185567010309279,0.9687836383207751,6.545084971874742e-05,22.303588151931763,18733.92236328125
42,0.04413744295015931,0.10721262358129025,0.001050433607360901,0.009470816716202535,0.1618713177740574,21.968809366226196,0.15834015051620742,0.9762524962425232,0.779208242893219,0.6674090571640683,0.9677072120559742,6.394955530196153e-05,21.968809366226196,18737.39453125
43,0.041749556199647486,0.10156396264210343,0.001318630304922408,0.008091454197710846,0.15272360388189554,22.038398265838623,0.14917055853430483,0.9798835515975952,0.8007107377052307,0.6807228915662651,0.9730893433799784,6.243449435824278e-05,22.038398265838623,19200.22216796875
44,0.04099946259520948,0.1042311075143516,0.0011531003528943984,0.00991411617724225,0.1562977908179164,22.971482276916504,0.14028469871664123,0.9819927215576172,0.8133885860443115,0.6654545454545454,0.984930032292788,6.090716206982718e-05,22.971482276916504,20133.46142578125
45,0.039633499924093485,0.09378546290099621,0.0008356755288332351,0.008107068249955773,0.1423617077525705,16.285510778427124,0.1326396927977851,0.9829794764518738,0.8147068023681641,0.6778774289985052,0.976318622174381,5.9369065729286285e-05,16.285510778427124,18280.572265625
46,0.03939462488051504,0.09529553540050983,0.0008595009494456463,0.0069010256411274895,0.14245068607851863,22.94939351081848,0.13063047895503987,0.9781595468521118,0.8104484677314758,0.6992307692307692,0.9784714747039828,5.782172325201159e-05,22.94939351081848,20133.25830078125
47,0.03867237828671932,0.08649347978644073,0.0005971180780761642,0.006366084606270306,0.13212906196713448,27.330728769302368,0.1429982037143418,0.9800252914428711,0.8113820552825928,0.6954858454475898,0.9784714747039828,5.626666167821527e-05,27.330728769302368,19202.37646484375
48,0.03731579252053052,0.09908738220110536,0.0009466980618526577,0.005800999620987568,0.14315087255090475,16.2754385471344,0.1334061326929401,0.9808884263038635,0.8118036389350891,0.6917808219178082,0.9784714747039828,5.470541566592576e-05,16.2754385471344,18279.9921875
49,0.037624662392772734,0.09548747539520264,0.0008908691097531118,0.006802525414968841,0.14080553129315376,21.936659812927246,0.12345517035372922,0.9853178858757019,0.827052652835846,0.7298161470823341,0.9827771797631862,5.313952597646572e-05,21.936659812927246,20134.21826171875
50,0.03668134578038007,0.08880909788422287,0.0007842212407922489,0.006921164622326614,0.13319582818076015,21.90162420272827,0.12370449077395484,0.9844551682472229,0.8231072425842285,0.6998468606431854,0.9838536060279871,5.157053795390646e-05,21.90162420272827,19200.34228515625
51,0.03612844331655651,0.08158589154481888,0.0008115368736980599,0.005824805062729865,0.12435067724436522,16.020275592803955,0.12247267388914995,0.9782975912094116,0.8295648097991943,0.7485620377978636,0.9806243272335845,5.000000000000004e-05,16.020275592803955,18281.0166015625
52,0.036044414388015866,0.08026005513966084,0.0007628604603269196,0.0070837138264323585,0.12415104545652866,22.454499006271362,0.11762492396991314,0.9790779948234558,0.8315222859382629,0.7420924574209246,0.984930032292788,4.8429462046093626e-05,22.454499006271362,19199.67041015625
53,0.0356802330352366,0.07587625179439783,0.0010697756933950586,0.005679411937308032,0.11830567149445415,23.478127479553223,0.10606447734043067,0.9842364192008972,0.84975665807724,0.7616666666666667,0.9838536060279871,4.686047402353437e-05,23.478127479553223,20132.3857421875
54,0.0325510740512982,0.07143226452171803,0.0007376940020549227,0.005244127169135027,0.1099651581607759,27.024046659469604,0.11105973041040773,0.9831738471984863,0.832076907157898,0.7666385846672283,0.9795479009687836,4.5294584334074315e-05,27.024046659469604,19202.29833984375
55,0.033297380548901856,0.07419663411565125,0.000866693141460928,0.005143699174368521,0.11350440606474876,16.27934980392456,0.10292021194072723,0.9837946891784668,0.861675500869751,0.7610324729392173,0.9838536060279871,4.373333832178482e-05,16.27934980392456,18277.2607421875
56,0.031858573318459094,0.06799365999177098,0.0008412530874011281,0.005456630082335323,0.10615011537447572,21.830828428268433,0.10746728298429442,0.9830920100212097,0.8550822734832764,0.7659395973154363,0.9827771797631862,4.217827674798849e-05,21.830828428268433,19200.75146484375
57,0.031579329865053296,0.0680227312259376,0.0009068669951375341,0.004471181509870803,0.10498011019080877,21.33217144012451,0.1012259290346163,0.9823422431945801,0.8590227365493774,0.7932525951557093,0.9870828848223897,4.06309342707138e-05,21.33217144012451,18734.86181640625
58,0.03144055383745581,0.06390398787334561,0.0012123404590056452,0.004238586174324155,0.10079546761699021,16.673377752304077,0.09138276252451756,0.9783936738967896,0.8683310747146606,0.8111702127659575,0.984930032292788,3.909283793017292e-05,16.673377752304077,18278.61767578125
59,0.029560338705778122,0.05756499734707177,0.0011187832969881129,0.004064444510731846,0.09230856434442103,23.366493225097656,0.09160723939748527,0.9800076484680176,0.8714714050292969,0.787012987012987,0.9784714747039828,3.756550564175729e-05,23.366493225097656,20130.361328125
60,0.029883558279834688,0.05584783875383437,0.0006396003218469559,0.004078256224602228,0.09044925309717655,16.392107725143433,0.08979325812833829,0.981693685054779,0.8780041933059692,0.8034934497816594,0.9903121636167922,3.6050444698038574e-05,16.392107725143433,19202.94775390625
61,0.0289796213619411,0.05706400191411376,0.000979554056584675,0.005111161714012269,0.0921343406662345,23.161768674850464,0.09388502257186593,0.980525016784668,0.8665903210639954,0.7901554404145078,0.984930032292788,3.4549150281252677e-05,23.161768674850464,20129.0029296875
62,0.02911220781970769,0.05796617525629699,0.00072824609651434,0.0040059502789517865,0.09181257896125317,21.669766664505005,0.08849933730770743,0.9809872508049011,0.8875959515571594,0.8215246636771301,0.9860064585575888,3.306310398773547e-05,21.669766664505005,19200.92919921875
63,0.02834366913884878,0.05205570487305522,0.0005043907253821089,0.003477971495158272,0.08438173518516123,22.171688079833984,0.08485381329228031,0.9819205403327942,0.8868236541748047,0.816,0.9881593110871906,3.159377236576615e-05,22.171688079833984,18736.5859375
64,0.028073172084987164,0.051403570687398314,0.0009308051367042935,0.003674535335449036,0.08408208284527063,23.31478500366211,0.08228843578763112,0.9795058965682983,0.8948291540145874,0.8126110124333925,0.984930032292788,3.0142605468260998e-05,23.31478500366211,20135.013671875
65,0.0272324129473418,0.04781345010269433,0.0010278487116011092,0.003325308360217605,0.07939901924692094,21.774593591690063,0.07859386050470318,0.9812198877334595,0.8967850208282471,0.8306159420289855,0.9870828848223897,2.8711035421746398e-05,21.774593591690063,18734.716796875
66,0.02605207567103207,0.04295279108919203,0.0009499628417870554,0.003188346499882755,0.07314317743293941,21.848175048828125,0.07509324829696248,0.9832781553268433,0.9013345241546631,0.8340888485947416,0.9903121636167922,2.7300475013022693e-05,21.848175048828125,19201.6279296875
67,0.026228790229652077,0.040782950120046735,0.0005687023440259509,0.003026033784408355,0.0706064763944596,23.20590329170227,0.07234540523308675,0.9790627360343933,0.9091193675994873,0.820627802690583,0.984930032292788,2.591231629491426e-05,23.20590329170227,20132.9609375
68,0.025786519516259432,0.039082039962522686,0.0010451264301991614,0.0028403605028870516,0.06875404715538025,29.185604095458984,0.07143220617194146,0.981721818447113,0.9117277264595032,0.851063829787234,0.9903121636167922,2.4547929212481463e-05,29.185604095458984,20132.0166015625
69,0.025426670908927917,0.03948331670835614,0.0007740205646769027,0.002686000214453088,0.06837000790983438,16.50151038169861,0.06729301570521726,0.9818266034126282,0.9207214713096619,0.850925925925926,0.9892357373519914,2.3208660251050185e-05,16.50151038169861,18278.90966796875
70,0.023972547729499638,0.036892127711325884,0.0011220477153983666,0.0025801694118854357,0.0645668925717473,22.230579614639282,0.06533344555555232,0.981758713722229,0.9265455007553101,0.8446691176470589,0.9892357373519914,2.1895831107393494e-05,22.230579614639282,18736.93115234375
71,0.024051267886534333,0.03594095283187926,0.0006469654040301975,0.0028557735349750146,0.06349495914764702,22.94102644920349,0.061371937486851436,0.9803377985954285,0.9274727702140808,0.8629107981220657,0.9892357373519914,2.0610737385376376e-05,22.94102644920349,20132.22314453125
72,0.023049158975481987,0.03267056553158909,0.0006309385844360804,0.0029455004914780147,0.059296163730323315,24.057398796081543,0.06363142558783774,0.9800341725349426,0.9270768761634827,0.863593603010348,0.9881593110871906,1.9354647317351195e-05,24.057398796081543,20131.1826171875
73,0.02389051008503884,0.03198085643816739,0.0009188306207761343,0.0026847674816963263,0.0594749643933028,15.825490951538086,0.06030573995258223,0.9796095490455627,0.9379892945289612,0.8602251407129456,0.9870828848223897,1.8128800512565537e-05,15.825490951538086,18281.4599609375
74,0.02248723729280755,0.028787960414774716,0.0006552899762937159,0.002534352452130406,0.05446484009735286,22.44732689857483,0.058266791027554055,0.9805447459220886,0.9388293027877808,0.8717948717948718,0.9881593110871906,1.6934406733817437e-05,22.44732689857483,19202.68994140625
75,0.02262567135039717,0.028353640576824546,0.0008565861726310686,0.0026658481438062154,0.05450174631550908,21.499409675598145,0.057522342454830885,0.9791985154151917,0.938632071018219,0.8701421800947867,0.9881593110871906,1.5772644703565586e-05,21.499409675598145,18736.646484375
76,0.02230533421970904,0.026420944603160024,0.0004470564679195377,0.002555089702582336,0.051728424965403974,16.613344192504883,0.05523457646631852,0.980978786945343,0.9435176253318787,0.8627819548872181,0.9881593110871906,1.4644660940672647e-05,16.613344192504883,18277.8125
77,0.022361933370120823,0.026010508998297155,0.00038992106237856206,0.0026019391680165427,0.05136430211132392,16.083569765090942,0.05400977104180499,0.9799811244010925,0.9472681283950806,0.8645343367826905,0.9892357373519914,1.3551568628929453e-05,16.083569765090942,18280.013671875
78,0.02177934645442292,0.023989638430066407,0.000631235674063646,0.0025389212951267837,0.04893914225976914,23.60764765739441,0.05422421074399272,0.981293797492981,0.9450857043266296,0.8710900473933649,0.9892357373519914,1.2494446518477044e-05,23.60764765739441,20132.84375
79,0.021373216179199517,0.022770157316699624,0.0004210985307508963,0.002485892160621006,0.04705036396626383,29.010581493377686,0.05230580619895675,0.9794008731842041,0.9476097226142883,0.873453853472883,0.9881593110871906,1.1474337861210558e-05,29.010581493377686,20132.96142578125
80,0.02201589709147811,0.022322520380839705,0.0007254225597534969,0.002561932531534694,0.04762577312067151,16.437455892562866,0.05156213930786133,0.9812915325164795,0.9460493326187134,0.882804995196926,0.9892357373519914,1.0492249381215494e-05,16.437455892562866,18278.7646484375
81,0.021117375406902283,0.02187934541143477,0.0005905108046135865,0.0024626054873806424,0.0460498376050964,15.926113367080688,0.050519112985738995,0.9812467694282532,0.9493984580039978,0.8719165085388995,0.9892357373519914,9.549150281252647e-06,15.926113367080688,18280.9794921875
82,0.021932550298515707,0.02196405065478757,0.0004687918353738496,0.0024976381937449332,0.04686303110793233,23.516990661621094,0.05242760109285878,0.9813311100006104,0.9459220170974731,0.873574144486692,0.9892357373519914,8.64597128627193e-06,23.516990661621094,20134.01220703125
83,0.021284652524627745,0.0216362995270174,0.0006799849419962811,0.002441485117742559,0.04604242282221094,27.23074221611023,0.051207152670485465,0.9785861372947693,0.9466739296913147,0.8766730401529637,0.9870828848223897,7.783603724899268e-06,27.23074221611023,18738.2998046875
84,0.020246673084329814,0.020975213905330747,0.0006704599309159676,0.002378656889050035,0.044271003804169595,21.832778453826904,0.05020217945820411,0.97854083776474,0.9476934671401978,0.8791946308724832,0.9870828848223897,6.9628986498028216e-06,21.832778453826904,18734.2099609375
85,0.01982388598844409,0.020670933881774545,0.00035927259932577726,0.002527601129258983,0.043381694005802274,15.773376703262329,0.04939862961143659,0.9790683388710022,0.9450064897537231,0.8759541984732825,0.9881593110871906,6.184665997806829e-06,15.773376703262329,18733.9208984375
86,0.02053207257995382,0.02047394245164469,0.0007587804288959887,0.002231880049293977,0.043996675638481975,27.940699577331543,0.049450526792497805,0.9790681004524231,0.9450235366821289,0.8793103448275862,0.9881593110871906,5.449673790581617e-06,27.940699577331543,19199.74853515625
87,0.020546070591080934,0.02028972120024264,0.0007050509016153228,0.0025684609499876387,0.04410930385347456,16.531432628631592,0.04954225765277442,0.97854083776474,0.948959231376648,0.877511961722488,0.9870828848223897,4.758647376699038e-06,16.531432628631592,18281.30224609375
88,0.01975527807371691,0.01985393464565277,0.0006885202942612523,0.0022733116275048815,0.04257104441057891,22.674697160720825,0.049624221159188464,0.9791882038116455,0.9491003751754761,0.8801534036433365,0.9881593110871906,4.112268715800959e-06,22.674697160720825,18737.00634765625
89,0.02074463525786996,0.019989364605862647,0.0007277501631506311,0.0022851526155136526,0.04374690295662731,29.22564697265625,0.04894517547461569,0.9791882038116455,0.9491604566574097,0.8818443804034583,0.9881593110871906,3.5111757055874366e-06,29.22564697265625,20129.71923828125
90,0.020208533213008195,0.020123868307564408,0.0007688813889217272,0.002463329383317614,0.04356461262796074,16.521865129470825,0.048244513725742344,0.9790916442871094,0.9505109190940857,0.8826923076923077,0.9881593110871906,2.9559615522887307e-06,16.521865129470825,18278.97998046875
91,0.020036887377500534,0.01981704356148839,0.000683493190081208,0.002278775198647054,0.042816198780201375,29.218944787979126,0.04867774856064888,0.9790772199630737,0.9509103894233704,0.8835418671799807,0.9881593110871906,2.4471741852423263e-06,29.218944787979126,20133.20263671875
92,0.019980321871116757,0.019581381988245994,0.0006699011464661453,0.002436857459542807,0.042668462032452226,23.055888891220093,0.047834816252361356,0.9791737794876099,0.9493599534034729,0.884393063583815,0.9881593110871906,1.9853157161528544e-06,23.055888891220093,20132.142578125
93,0.019980054523330182,0.019139822077704594,0.000582698570951834,0.0022444190726673696,0.04194699419895187,15.959531545639038,0.04828410596769572,0.9791545271873474,0.9492411017417908,0.884393063583815,0.9881593110871906,1.5708419435684534e-06,15.959531545639038,18278.8642578125
94,0.020299639145378023,0.020288926258217543,0.000569798113701836,0.0026751515542855486,0.04383351549040526,22.882740259170532,0.04926756200562887,0.9791545271873474,0.9517657160758972,0.884393063583815,0.9881593110871906,1.2041619030626351e-06,22.882740259170532,20129.568359375
95,0.019241508445702493,0.019594174227677286,0.000363418950655614,0.0022345011893776245,0.04143360338639468,21.817413330078125,0.048453349621530695,0.979058027267456,0.9512780904769897,0.8835418671799807,0.9881593110871906,8.85637463565565e-07,21.817413330078125,18734.75048828125
96,0.01936016435502097,0.019160149560775608,0.0007282999047220073,0.002269676129799336,0.041518289246596396,30.61280107498169,0.048135534823649184,0.979058027267456,0.9513359069824219,0.884393063583815,0.9881593110871906,6.155829702431178e-07,30.61280107498169,20132.17138671875
97,0.019470742146950215,0.019507196149788797,0.0007134984715548853,0.002158972612960497,0.04185040888842195,23.570547580718994,0.047268619136730194,0.979058027267456,0.9513362050056458,0.884393063583815,0.9881593110871906,3.9426493427611224e-07,23.570547580718994,20132.080078125
98,0.01954605506034568,0.019411104905884713,0.0005070103170510265,0.002143057728972053,0.04160722834058106,16.602922201156616,0.04831669362433777,0.979058027267456,0.9512417912483215,0.884393063583815,0.9881593110871906,2.2190176984600045e-07,16.602922201156616,18281.61181640625
99,0.01942177937598899,0.01984507543966174,0.0008099416329514497,0.002370168038396514,0.04244696465320885,16.315281629562378,0.048932599362160246,0.979058027267456,0.9513625502586365,0.884393063583815,0.9881593110871906,9.866357858642217e-08,16.315281629562378,18278.4052734375
100,0.019772237981669605,0.019123650330584496,0.00047377880355270463,0.0022870600150781684,0.04165672673843801,29.187140941619873,0.048537363321884144,0.979058027267456,0.9515612721443176,0.884393063583815,0.9881593110871906,2.4671981713420026e-08,29.187140941619873,20133.6494140625
